feature,mean_importance
srv_serror_rate,1.609642811944657e-05
srv_rerror_rate,4.758956698225304e-05
dst_host_srv_rerror_rate,6.525192069055039e-05
diff_srv_rate,0.00011349940112391149
rerror_rate,0.0005221549825851734
srv_diff_host_rate,0.0005883286041595676
serror_rate,0.001912150338790235
dst_host_diff_srv_rate,0.00462031564563325
dst_host_serror_rate,0.0053079936519606465
dst_host_srv_count,0.006757249251798725
dst_host_rerror_rate,0.007178444246345286
logged_in,0.008420033470713593
same_srv_rate,0.013745101188525548
dst_host_count,0.02224441482469521
dst_host_srv_serror_rate,0.0991939167200603
dst_host_same_srv_rate,0.12027762595510279
flag,0.12538197711991553
service,0.31053513508752567
count,0.4381626656094196
level,0.5057994404415629
