feature,shap_importance
dst_host_srv_count,1.9259159302199413
count,1.9058867093670684
service,1.9008967193054187
dst_host_srv_serror_rate,1.2911965460342747
logged_in,1.2750249768318025
flag,1.2064437361361104
same_srv_rate,1.0248899193502543
dst_host_count,0.9071544559362121
dst_host_serror_rate,0.8067645280590063
dst_host_rerror_rate,0.7800473619069961
dst_host_diff_srv_rate,0.7063156533180471
srv_diff_host_rate,0.6583382391911561
dst_host_same_srv_rate,0.6386687854964178
diff_srv_rate,0.5251563051891555
srv_serror_rate,0.43813401708632393
srv_rerror_rate,0.22324770725946208
serror_rate,0.20418606985449353
dst_host_srv_rerror_rate,0.1164426487936598
rerror_rate,0.11129758692306184
