feature,shap_importance
dst_host_srv_count,1.7572465416206746
count,1.7120224953616436
service,1.6996693264842504
dst_host_srv_serror_rate,1.3038953541147429
logged_in,1.131528342603213
same_srv_rate,1.100094893699713
flag,0.999146382563731
dst_host_rerror_rate,0.7747491334877493
dst_host_count,0.7168199842785333
dst_host_serror_rate,0.7146484464754553
dst_host_diff_srv_rate,0.661944472085957
srv_diff_host_rate,0.5989219304264295
dst_host_same_srv_rate,0.5257361501079282
diff_srv_rate,0.5138573446331415
srv_serror_rate,0.19608286515263543
srv_rerror_rate,0.16940397315149766
serror_rate,0.14052002129153346
dst_host_srv_rerror_rate,0.11958197126901743
rerror_rate,0.07203405842498778
