feature,shap_importance
count,1.6002887029306487
dst_host_srv_count,1.5880864898942777
service,1.3140001092247866
dst_host_srv_serror_rate,1.1789938065628103
logged_in,1.1646565614148612
same_srv_rate,1.096958868748659
flag,0.9415075768397791
dst_host_rerror_rate,0.6785041117309386
dst_host_diff_srv_rate,0.644993956774675
dst_host_serror_rate,0.6349291949922441
dst_host_count,0.6232719897316068
srv_diff_host_rate,0.5944386618491198
dst_host_same_srv_rate,0.5499028436901553
diff_srv_rate,0.4665245383069381
srv_serror_rate,0.3840312634626419
srv_rerror_rate,0.17007356464180737
dst_host_srv_rerror_rate,0.10536113373446378
serror_rate,0.07925840157193295
rerror_rate,0.07012631360151943
