feature,mean_importance
rerror_rate,8.626104282688508e-06
dst_host_srv_serror_rate,0.00024417237865861083
serror_rate,0.0004254050284811822
srv_serror_rate,0.0009530946596533613
srv_diff_host_rate,0.0027797809164627706
srv_rerror_rate,0.003450563158351286
dst_host_srv_rerror_rate,0.003918647069766429
dst_host_serror_rate,0.004697559670277967
dst_host_rerror_rate,0.019047215194346025
same_srv_rate,0.02327353109680791
dst_host_count,0.024635360512283783
count,0.02734634795830429
dst_host_diff_srv_rate,0.029043927509077465
diff_srv_rate,0.03623396378866337
dst_host_same_srv_rate,0.04950485055600304
dst_host_srv_count,0.06093135832686243
service,0.07253069553647903
logged_in,0.0779845893514475
flag,0.20849290124165226
