feature,mean_importance
rerror_rate,0.00015456498024346566
srv_serror_rate,0.00015867214898922268
diff_srv_rate,0.00032296423455525116
serror_rate,0.0007284258119274828
dst_host_srv_serror_rate,0.000937348940208934
same_srv_rate,0.0015953661656352574
srv_diff_host_rate,0.0019306521511465388
srv_rerror_rate,0.003960423235188744
flag,0.00505420986851173
dst_host_srv_rerror_rate,0.005617358304243655
dst_host_serror_rate,0.006555744663400499
dst_host_same_srv_rate,0.014862714659969075
dst_host_diff_srv_rate,0.024795142521455434
logged_in,0.02547904785529252
dst_host_rerror_rate,0.04449931664805299
count,0.05042931154694212
dst_host_srv_count,0.059689536459095784
dst_host_count,0.1413550690868543
service,0.26705058558001127
