feature,mean_importance
logged_in,1.3740570827022736e-06
same_srv_rate,1.7698097236436282e-05
rerror_rate,0.00011103776953239018
diff_srv_rate_diff_flag,0.00012478742150515628
diff_srv_rate_diff_logged_in,0.0001518270269176239
srv_serror_rate,0.00023112389423356056
diff_srv_rate,0.00023570656484216205
flag,0.000570384802991674
dst_host_count_sum_flag,0.0008082453358982857
serror_rate,0.0008112282181090044
dst_host_srv_serror_rate,0.0013113276010908528
dst_host_count_ratio_flag,0.0021501238874690907
dst_host_diff_srv_rate,0.0024381972818142594
dst_host_diff_srv_rate_diff_flag,0.0026947863077551896
service_multiply_same_srv_rate,0.0031040772895928525
srv_diff_host_rate,0.003294688213852208
dst_host_srv_rerror_rate,0.0034743989499091714
dst_host_count,0.0036419487234582307
srv_rerror_rate,0.0045301996264711045
same_srv_rate_ratio_service,0.005262062055218883
dst_host_same_srv_rate,0.007758303289334563
dst_host_serror_rate,0.011508577213802348
dst_host_diff_srv_rate_diff_logged_in,0.0190924099265624
count,0.02496734655536422
flag_ratio_dst_host_count,0.027091587600858624
dst_host_srv_count,0.03147719793363643
dst_host_srv_count_diff_count,0.03153182536384565
dst_host_rerror_rate,0.04580995498395772
service,0.056661308874896385
