feature,mean_importance
dst_host_srv_rerror_rate,8.873471158031692e-05
rerror_rate,0.00010655241671877714
srv_rerror_rate,0.0001342488211384758
srv_diff_host_rate,0.0003049137707495264
diff_srv_rate,0.00038775278967290004
srv_serror_rate,0.000425867714416368
serror_rate,0.0012341664586360732
same_srv_rate,0.0012761614915757797
logged_in,0.0018436734828575988
dst_host_diff_srv_rate,0.002872340246150222
dst_host_serror_rate,0.003368309301176713
dst_host_srv_serror_rate,0.006468661786412089
dst_host_rerror_rate,0.007550773268547905
dst_host_srv_count,0.007985130712128717
dst_host_count,0.02249273996699877
flag,0.03022316046221072
dst_host_same_srv_rate,0.036639862356613616
count,0.06789914164460736
service,0.21679524730633792
level,0.39261962986551485
