feature,shap_importance
service,2.054409260479108
dst_host_srv_count,2.0126719491894995
count,1.8093613639810948
flag,1.7389585162938384
logged_in,1.058350912879944
same_srv_rate,1.0149951232837553
dst_host_serror_rate,0.9256267246282144
dst_host_srv_serror_rate,0.9069375953759449
dst_host_rerror_rate,0.8864275469433438
dst_host_count,0.7658098236390326
srv_diff_host_rate,0.7234344518133554
dst_host_same_srv_rate,0.6811556289796649
srv_serror_rate,0.5889040480678596
dst_host_diff_srv_rate,0.5623090969127024
serror_rate,0.44930916988065
diff_srv_rate,0.32110238178568734
srv_rerror_rate,0.3001076447660252
dst_host_srv_rerror_rate,0.20156130842660255
rerror_rate,0.04727920851845142
