feature,mean_importance
srv_serror_rate,-1.1102230246251566e-17
dst_host_serror_rate,7.926709424263267e-05
serror_rate,0.00015595280644392916
rerror_rate,0.00016269602492236524
dst_host_srv_rerror_rate,0.0007385844362922805
srv_diff_host_rate,0.001097795381149902
count,0.002452884907836644
dst_host_srv_serror_rate,0.00484945921605171
srv_rerror_rate,0.005879901533937906
same_srv_rate,0.006016790173372419
dst_host_count,0.006400697175339728
diff_srv_rate,0.007876630140049721
dst_host_srv_count,0.00884347836962488
dst_host_diff_srv_rate,0.015585095653543376
dst_host_rerror_rate,0.020901481922441952
service,0.11203829086301027
dst_host_same_srv_rate,0.12224732329799326
logged_in,0.22846520432631282
flag,0.4675034870460292
