feature,mean_importance
srv_serror_rate,3.3306690738754695e-17
rerror_rate,6.865313059240264e-05
serror_rate,0.0001041908821447307
dst_host_serror_rate,0.00017689496352967516
srv_diff_host_rate,0.0009090550563453925
dst_host_srv_rerror_rate,0.000987396111591521
dst_host_srv_serror_rate,0.002512258907630688
count,0.0038612114097066217
srv_rerror_rate,0.004729025761059172
same_srv_rate,0.005198196273528771
diff_srv_rate,0.006195871932572194
dst_host_count,0.008190230644894842
dst_host_srv_count,0.010145468151208297
dst_host_diff_srv_rate,0.01451436154790674
dst_host_rerror_rate,0.020006741492076898
service,0.10552196259125883
dst_host_same_srv_rate,0.11495362370496305
logged_in,0.21467742567023182
flag,0.4695892654101187
