feature,mean_importance
dst_host_srv_rerror_rate,8.326672684688674e-18
srv_serror_rate,8.326672684688674e-18
rerror_rate,2.597864311928155e-05
serror_rate,0.00012378183153680667
dst_host_serror_rate,0.0001595621392143004
dst_host_srv_serror_rate,0.0012895912112404512
srv_diff_host_rate,0.0014322073326039435
srv_rerror_rate,0.0023912683881524843
dst_host_diff_srv_rate,0.0057911720777026
dst_host_rerror_rate,0.016802286525587275
same_srv_rate,0.021503854884990063
count,0.023268497063599906
dst_host_same_srv_rate,0.025444275004920035
diff_srv_rate,0.028078045720943155
dst_host_count,0.04097951240316657
logged_in,0.06212336672412111
service,0.0766482291415391
dst_host_srv_count,0.09802776231634966
flag,0.25545135194950885
