feature,mean_importance
diff_srv_rate,-2.0822595969005857e-05
same_srv_rate,1.5516626948335663e-05
rerror_rate,3.385238392295507e-05
dst_host_srv_rerror_rate,6.154941214084808e-05
same_srv_rate_ratio_level,7.864086880782538e-05
flag_ratio_level,0.00011363070706270429
flag,0.00017627588267457532
level,0.00022529351228812834
srv_diff_host_rate,0.00024905912204979317
srv_rerror_rate,0.00028335647101142053
srv_serror_rate,0.0003167910777913905
level_ratio_flag,0.00045467345919789146
level_ratio_same_srv_rate,0.0004931534293020723
diff_srv_rate_diff_level,0.0005803559082518903
serror_rate,0.0007754382833796737
dst_host_same_srv_rate,0.0008316489918966704
logged_in,0.0008691431135722002
level_multiply_flag,0.001149825251695592
flag_diff_level,0.0019944498102726863
dst_host_diff_srv_rate,0.002555858151065112
same_srv_rate_ratio_service,0.0026658879426011257
level_sum_flag,0.003055377038100493
dst_host_serror_rate,0.004136991720224162
dst_host_srv_count,0.004854320752855452
dst_host_rerror_rate,0.00522068650209617
dst_host_srv_serror_rate,0.009176066405584085
level_multiply_same_srv_rate,0.016442077139332878
dst_host_count,0.020453305374795238
count,0.04466791000113434
service,0.0590913724283493
