feature,mean_importance
srv_rerror_rate,5.129123110388916e-05
dst_host_srv_rerror_rate,0.00026043893322963017
rerror_rate,0.0003427412897159003
srv_diff_host_rate,0.00039345577560984563
diff_srv_rate,0.00042279706635938265
srv_serror_rate,0.00043026462854872714
same_srv_rate,0.0004788960322131898
serror_rate,0.0005409431257382139
dst_host_srv_serror_rate,0.0015173457625133036
dst_host_same_srv_rate,0.0031900127418069283
dst_host_diff_srv_rate,0.004195151719438518
dst_host_serror_rate,0.005092117372542955
flag,0.007518283144363143
dst_host_srv_count,0.007768624449036449
dst_host_rerror_rate,0.010803740674603837
logged_in,0.014816509366986733
count,0.05230615635092597
dst_host_count,0.057009741995869
service,0.16265710143442483
level,0.2543300116196475
