feature,mean_importance
srv_rerror_rate,4.434858832890985e-05
rerror_rate,0.0001300270010193262
diff_srv_rate,0.00015574843882659302
dst_host_srv_rerror_rate,0.0002964743829990712
srv_serror_rate,0.0003906964891614819
srv_diff_host_rate,0.0003988043474001283
serror_rate,0.0009792837260095366
same_srv_rate,0.0011643332593528853
dst_host_srv_serror_rate,0.002312675922803708
dst_host_same_srv_rate,0.003388792731938182
flag,0.004632891875296581
dst_host_diff_srv_rate,0.00499140397728273
dst_host_srv_count,0.005456869511771827
dst_host_serror_rate,0.007926379011591758
logged_in,0.008524398261106531
dst_host_rerror_rate,0.010384811600261619
count,0.024016327732288335
dst_host_count,0.04524059249418904
service,0.11977749479680946
level,0.21523609059134693
