feature,mean_importance
rerror_rate,1.0519372295873797e-05
srv_rerror_rate,0.00014680768361188985
diff_srv_rate,0.00016272081061823707
srv_diff_host_rate,0.0002363873236953528
dst_host_srv_rerror_rate,0.0002666858152214183
srv_serror_rate,0.0002841144648374214
same_srv_rate,0.000568748205721936
serror_rate,0.0009774320782626614
dst_host_same_srv_rate,0.0013778853198106718
dst_host_srv_serror_rate,0.0014635278928288226
flag,0.0014926547178019329
logged_in,0.0019083287884902173
dst_host_diff_srv_rate,0.003346388944877364
dst_host_serror_rate,0.004128084102277396
dst_host_rerror_rate,0.004200596792644409
dst_host_srv_count,0.007885320732728924
dst_host_count,0.021125568777895586
count,0.025979828613486793
service,0.18547984873687098
level,0.2825372743041581
