feature,mean_importance
diff_srv_rate_diff_logged_in,1.6786390166806386e-06
rerror_rate,7.762522607918793e-06
same_srv_rate,1.0281114891940932e-05
diff_srv_rate_diff_flag,0.00010568953931606243
srv_serror_rate,0.00012512895131335417
diff_srv_rate,0.00017537187377784786
logged_in,0.00025605780271483814
flag,0.0003438555517125821
serror_rate,0.0003846984664850277
dst_host_count_sum_flag,0.0008883039633473539
dst_host_diff_srv_rate,0.0018695938905199665
dst_host_srv_serror_rate,0.002579419987605451
service_multiply_same_srv_rate,0.002787624398935869
dst_host_diff_srv_rate_diff_flag,0.0029904516788405514
srv_diff_host_rate,0.003268947247238423
dst_host_count,0.003785137822966346
dst_host_count_ratio_flag,0.004369437269939311
dst_host_srv_rerror_rate,0.004504557489927237
flag_ratio_dst_host_count,0.004681561889049626
srv_rerror_rate,0.004753586122683199
dst_host_same_srv_rate,0.008087387394072765
same_srv_rate_ratio_service,0.008947048171486918
dst_host_serror_rate,0.009086796674621998
dst_host_srv_count_diff_count,0.02047107767165468
dst_host_diff_srv_rate_diff_logged_in,0.021615950533589976
count,0.03331250848072547
dst_host_srv_count,0.033355557495509905
dst_host_rerror_rate,0.04121075763649175
service,0.07314861719832326
