feature,mean_importance
diff_srv_rate,-8.212197471405029e-05
rerror_rate,1.6727538104661413e-05
srv_serror_rate,2.8394093364599895e-05
srv_rerror_rate,4.4691505178669644e-05
dst_host_srv_rerror_rate,8.253853117658697e-05
srv_diff_host_rate,0.00041279704054690135
serror_rate,0.0011043577455650436
same_srv_rate,0.002341244814379463
dst_host_serror_rate,0.00238984953396007
dst_host_diff_srv_rate,0.0027956543165279677
logged_in,0.003094615170907156
dst_host_rerror_rate,0.006242100614072561
dst_host_srv_count,0.007181039867707332
flag,0.011363584022212667
dst_host_same_srv_rate,0.01803473266964461
dst_host_count,0.026603601456915142
count,0.1856971459771382
service,0.2435709734575484
dst_host_srv_serror_rate,0.3694705682048209
level,0.461395352392616
