feature,mean_importance
rerror_rate,-2.582115455316385e-05
srv_rerror_rate,3.2051685855695285e-05
srv_serror_rate,0.000156663094728794
dst_host_srv_rerror_rate,0.00024707919986409433
diff_srv_rate,0.00027644780593342864
srv_diff_host_rate,0.0004739911771085209
serror_rate,0.0016253929982407186
same_srv_rate,0.0029143005862625657
dst_host_diff_srv_rate,0.003180381078362003
dst_host_rerror_rate,0.005689467382338881
dst_host_serror_rate,0.006052127714051947
logged_in,0.006523607001268262
dst_host_srv_count,0.007617969959970517
dst_host_count,0.020257118892734485
flag,0.028731117020739133
dst_host_same_srv_rate,0.030275484648562712
dst_host_srv_serror_rate,0.06560992829962768
count,0.13932106419433085
service,0.1841953341413774
level,0.3935298820636822
