feature,mean_importance
diff_srv_rate,-7.063298139117526e-05
same_srv_rate,4.723329663060359e-06
logged_in_sum_same_srv_rate,5.167650677640866e-06
logged_in,5.92972900361052e-06
rerror_rate,4.134123660310728e-05
diff_srv_rate_diff_logged_in,7.098221496256978e-05
dst_host_srv_rerror_rate,0.00010871640770894493
srv_rerror_rate,0.00013856961972318147
same_srv_rate_ratio_level,0.00022971922421618877
srv_diff_host_rate,0.000246389921221523
srv_serror_rate,0.0002850282349754002
dst_host_diff_srv_rate,0.0003004803864433669
level_ratio_same_srv_rate,0.00034318297756965563
dst_host_same_srv_rate,0.00034669172529353106
level,0.0004305909337154238
serror_rate,0.0004689427575040619
dst_host_serror_rate_diff_logged_in,0.0011147133669107468
flag,0.0013660255186357273
dst_host_srv_count,0.0015146330992538315
dst_host_serror_rate,0.002086600303087878
dst_host_srv_count_diff_count,0.002900571781094217
dst_host_diff_srv_rate_diff_logged_in,0.00440502673357813
diff_srv_rate_diff_level,0.00462082677277202
dst_host_srv_serror_rate,0.006010013326682834
dst_host_rerror_rate,0.0061972130297729185
level_sum_diff_srv_rate,0.01079203642858895
level_multiply_same_srv_rate,0.014027455018533396
count,0.018574630239248928
dst_host_count,0.02379771299943185
service,0.20672556999546882
