feature,mean_importance
logged_in_sum_same_srv_rate,-2.0791393232991086e-05
same_srv_rate,-1.0190007048441718e-05
logged_in,1.9832953766200576e-06
rerror_rate,1.5775909404377836e-05
diff_srv_rate,5.118622046241597e-05
diff_srv_rate_diff_logged_in,0.00010730453356213518
srv_serror_rate,0.00012134548427250479
same_srv_rate_ratio_level,0.000134857967204584
level,0.00013720035700473418
dst_host_srv_rerror_rate,0.00016385020640585188
srv_diff_host_rate,0.00023601041115284027
srv_rerror_rate,0.0002637129427394807
dst_host_same_srv_rate,0.0003298185496564009
level_ratio_same_srv_rate,0.0003395051936973527
dst_host_diff_srv_rate,0.0004327833940970394
serror_rate,0.0005864932096605761
flag,0.0012667894956789705
dst_host_serror_rate,0.0014141803921114207
dst_host_serror_rate_diff_logged_in,0.0014389853966468012
dst_host_srv_count,0.0019160515755859155
dst_host_diff_srv_rate_diff_logged_in,0.002820057097976185
dst_host_srv_serror_rate,0.004657440207589474
dst_host_srv_count_diff_count,0.004759857653899879
diff_srv_rate_diff_level,0.004809022120857343
dst_host_rerror_rate,0.006767104398525223
level_sum_diff_srv_rate,0.007458457508577128
count,0.016900815451283024
level_multiply_same_srv_rate,0.018823504376821253
dst_host_count,0.0240266667679301
service,0.20753869640212871
