feature,mean_importance
rerror_rate,0.0001801366107262673
diff_srv_rate,0.0006123839859033247
serror_rate,0.0009490509973598043
srv_serror_rate,0.0015821489645876003
same_srv_rate,0.0017174050647582515
srv_diff_host_rate,0.0035812831503596104
dst_host_srv_rerror_rate,0.004010047024510558
logged_in,0.004401238891072269
dst_host_srv_serror_rate,0.0045855865810615
srv_rerror_rate,0.00464281553670051
dst_host_serror_rate,0.01329816027564581
flag,0.015721013295525877
dst_host_diff_srv_rate,0.017367539904406544
dst_host_same_srv_rate,0.0268692208997638
dst_host_rerror_rate,0.050441407676986995
count,0.05651427005533053
dst_host_srv_count,0.060084981384021
dst_host_count,0.06390536919092757
service,0.32738110515223784
