feature,mean_importance
rerror_rate,0.00012515947386930356
srv_serror_rate,0.0003030235792767726
diff_srv_rate,0.0003714658926235216
serror_rate,0.0016155540089002548
same_srv_rate,0.003116138876391423
srv_diff_host_rate,0.003881222814364252
srv_rerror_rate,0.004650890305902088
dst_host_srv_rerror_rate,0.004700043259673954
logged_in,0.005051932349048349
dst_host_srv_serror_rate,0.005864025661780268
flag,0.014573771450515341
dst_host_diff_srv_rate,0.01535022084462379
dst_host_serror_rate,0.023304410779894834
dst_host_same_srv_rate,0.03275806018525804
dst_host_rerror_rate,0.03984240095933561
dst_host_count,0.05390331279332859
count,0.060809228575512464
dst_host_srv_count,0.07203179195353733
service,0.385056208068995
