feature,mean_importance
srv_rerror_rate,2.43686415221352e-05
rerror_rate,7.373082019447377e-05
diff_srv_rate,0.00012067249798710603
dst_host_srv_rerror_rate,0.00019445937163733578
serror_rate,0.000348311187493857
srv_diff_host_rate,0.0004824790079002916
same_srv_rate,0.0005465188151498191
dst_host_same_srv_rate,0.0007131696525685339
srv_serror_rate,0.0013357720578053376
dst_host_srv_serror_rate,0.0014683506196520777
flag,0.0033682946112787875
dst_host_diff_srv_rate,0.0036529729943007546
dst_host_serror_rate,0.004588042866365106
dst_host_srv_count,0.005042606990834844
logged_in,0.008511986311111702
dst_host_rerror_rate,0.009779541895324897
count,0.027240189668169774
dst_host_count,0.04301667171695652
service,0.12812178042176783
level,0.22284539147367427
