feature,mean_importance
serror_rate,8.34743163631275e-05
srv_rerror_rate,8.637779078185916e-05
rerror_rate,9.425321810076779e-05
dst_host_srv_rerror_rate,0.00019821494365598213
diff_srv_rate,0.0002949731956680806
srv_diff_host_rate,0.00035445062685518703
srv_serror_rate,0.0005194540530053327
dst_host_same_srv_rate,0.0007328588408907684
dst_host_srv_serror_rate,0.0008328832204331172
same_srv_rate,0.0010753438159945693
dst_host_rerror_rate,0.00243535941330406
dst_host_diff_srv_rate,0.002469967088757823
dst_host_serror_rate,0.0036036541603872126
logged_in,0.004143679907364528
dst_host_srv_count,0.006118784860567628
flag,0.006950254074637692
count,0.040349528406201665
dst_host_count,0.0487184172780326
level,0.221371072102699
service,0.362595396493837
