feature,mean_importance
rerror_rate,8.199309426979127e-05
srv_serror_rate,0.00031067253564486875
diff_srv_rate,0.0003565265676479405
serror_rate,0.001744310335979735
srv_diff_host_rate,0.003027426939350674
dst_host_srv_serror_rate,0.003383976153283849
srv_rerror_rate,0.004054251406468267
same_srv_rate,0.004122175381772975
dst_host_srv_rerror_rate,0.006920519081764789
logged_in,0.006995491130054469
flag,0.007943188391493276
dst_host_serror_rate,0.008215779454400335
dst_host_diff_srv_rate,0.014240045441019542
dst_host_same_srv_rate,0.017879778892869957
dst_host_rerror_rate,0.034212967920300055
dst_host_count,0.052328350378193486
count,0.056272372870552
dst_host_srv_count,0.05986380115711064
service,0.3617153379116181
