feature,shap_importance
dst_host_srv_count,1.9267897969398178
service,1.8825246234196746
flag,1.6974456708261492
count,1.6653125643135027
dst_host_srv_serror_rate,1.1529507311605993
logged_in,1.0306810884091404
same_srv_rate,1.0247194657413428
dst_host_rerror_rate,0.7848148967801666
dst_host_serror_rate,0.7188500805982717
dst_host_count,0.7143890736101589
dst_host_same_srv_rate,0.6658510127938622
srv_diff_host_rate,0.4940092204150825
srv_serror_rate,0.4391117997070765
dst_host_diff_srv_rate,0.38870015179745204
diff_srv_rate,0.3365305356414824
srv_rerror_rate,0.19177279452488644
dst_host_srv_rerror_rate,0.1407263801638876
serror_rate,0.08861935836992883
rerror_rate,0.05088888301046019
