feature,mean_importance
flag_ratio_level,-1.9430974841135473e-05
same_srv_rate,-8.628319577435196e-06
level_ratio_flag,6.5910550246734215e-06
rerror_rate,2.1089918609376938e-05
same_srv_rate_ratio_level,5.390518074960002e-05
srv_serror_rate,6.077688790796223e-05
dst_host_srv_rerror_rate,0.00016354495855678977
flag,0.0001666721015305815
srv_rerror_rate,0.00018312384690125986
diff_srv_rate,0.0002102993346290838
level_ratio_same_srv_rate,0.0002353112856162543
srv_diff_host_rate,0.0002722099524559931
level,0.0005050248022942089
diff_srv_rate_diff_level,0.0007214661011373224
flag_diff_level,0.0007285635056514938
serror_rate,0.0007970959715750761
dst_host_same_srv_rate,0.000981490948103876
level_sum_flag,0.001339414735847554
logged_in,0.0014389026534362564
level_multiply_flag,0.0017666817454276278
dst_host_diff_srv_rate,0.0023325774655765614
dst_host_serror_rate,0.00365252844552542
dst_host_rerror_rate,0.004812876914644303
level_multiply_same_srv_rate,0.005732654993511622
dst_host_srv_count,0.0064452125617777915
dst_host_srv_serror_rate,0.006910662865397388
same_srv_rate_ratio_service,0.011498095158497673
dst_host_count,0.01784042831947323
service,0.022316593882785337
count,0.028378513568552366
