feature,mean_importance
srv_serror_rate,1.4274382420878182e-05
rerror_rate,5.233565110536916e-05
diff_srv_rate,9.424146311123767e-05
serror_rate,0.001747174105031114
srv_diff_host_rate,0.002689136305833914
same_srv_rate,0.0036499638086956664
dst_host_srv_serror_rate,0.00483061578102126
srv_rerror_rate,0.005528300555970554
dst_host_srv_rerror_rate,0.0056778583687289025
dst_host_serror_rate,0.007677065866706849
logged_in,0.009358833442010496
dst_host_diff_srv_rate,0.011745575431435923
flag,0.016427729501000778
dst_host_same_srv_rate,0.021154277812823086
dst_host_rerror_rate,0.04201791449435248
count,0.05193638868080216
dst_host_srv_count,0.05239361318973159
dst_host_count,0.05402013177866723
service,0.32529630295508544
