feature,mean_importance
srv_diff_host_rate,-1.9258184664666666e-06
diff_srv_rate,-2.7755575615628914e-17
rerror_rate,-2.4980018054066023e-17
srv_serror_rate,-1.9428902930940238e-17
dst_host_srv_rerror_rate,8.197399219893042e-05
dst_host_serror_rate,0.0001348689978327905
serror_rate,0.0004968549299889352
count,0.003857570136336139
srv_rerror_rate,0.004634571125316114
dst_host_srv_serror_rate,0.004948950083482654
same_srv_rate,0.012760867313271727
dst_host_count,0.015512963921995238
dst_host_diff_srv_rate,0.02150510391071247
dst_host_rerror_rate,0.027959088443981994
dst_host_srv_count,0.035330751902121
dst_host_same_srv_rate,0.09736855324000289
service,0.10507250145458458
logged_in,0.1704599097994049
flag,0.443618427310491
