feature,mean_importance
rerror_rate,0.0001282150307208532
srv_serror_rate,0.0001803115982673943
diff_srv_rate,0.00024017682591041567
serror_rate,0.0007136656861432115
same_srv_rate,0.0007498786852153099
dst_host_srv_serror_rate,0.0011612996787170634
srv_diff_host_rate,0.0015041076894067584
srv_rerror_rate,0.0031963751800050595
dst_host_srv_rerror_rate,0.0052946140117137
dst_host_serror_rate,0.008392426797168145
flag,0.009652957741143841
dst_host_same_srv_rate,0.01742759678973261
logged_in,0.023199693278897756
dst_host_diff_srv_rate,0.023966030911353457
count,0.04777102899746923
dst_host_rerror_rate,0.05026644085109826
dst_host_srv_count,0.05434293201790317
dst_host_count,0.1128535968743429
service,0.2503451284850672
