feature,mean_importance
rerror_rate,-1.8816143142511185e-05
diff_srv_rate,2.3710243590092245e-05
dst_host_srv_rerror_rate,8.229101402359857e-05
srv_rerror_rate,0.00015359663618902153
srv_serror_rate,0.00016604079302108373
srv_diff_host_rate,0.00028875753253434523
same_srv_rate,0.0003692811933023586
serror_rate,0.0012242011263270095
logged_in,0.0013214018555722125
flag,0.0032857127278030445
dst_host_diff_srv_rate,0.0032979004621426027
dst_host_same_srv_rate,0.003482880524421493
dst_host_srv_serror_rate,0.005339250688579121
dst_host_srv_count,0.005627698848478783
dst_host_rerror_rate,0.006814946015097706
dst_host_serror_rate,0.009859673378931288
dst_host_count,0.03905377667335169
count,0.04272838509039796
service,0.24678977834490445
level,0.26007846723960437
