feature,mean_importance
srv_serror_rate,0.0001816573469217646
diff_srv_rate,0.00037264476331692507
rerror_rate,0.00043784516518533266
serror_rate,0.000692976561538081
dst_host_srv_serror_rate,0.0023393084896826417
same_srv_rate,0.0036726555465692646
srv_diff_host_rate,0.003905231856828048
dst_host_srv_rerror_rate,0.004712224009986369
srv_rerror_rate,0.0060720575446358204
logged_in,0.009915353020396008
dst_host_serror_rate,0.01051067246884847
dst_host_diff_srv_rate,0.016461885895522062
flag,0.03640740724369558
dst_host_same_srv_rate,0.03978387063186166
dst_host_rerror_rate,0.05161423222304616
dst_host_count,0.06725853524141255
dst_host_srv_count,0.06966377323827606
count,0.07108524421717285
service,0.3513115094781088
