feature,mean_importance
diff_srv_rate,-3.5989006924949055e-05
same_srv_rate,6.148827782782081e-06
rerror_rate,4.0271604725159414e-05
same_srv_rate_ratio_level,4.743180203724308e-05
dst_host_srv_rerror_rate,6.670193970837856e-05
flag_ratio_level,7.149884575942183e-05
flag,0.00015868068729039866
level,0.00020086252855179017
srv_rerror_rate,0.0002173710301387687
srv_diff_host_rate,0.00024965986034417844
srv_serror_rate,0.0004372852911624873
level_ratio_flag,0.0004749185476389814
level_ratio_same_srv_rate,0.0004789678380548421
diff_srv_rate_diff_level,0.0005995385254077732
level_multiply_flag,0.0008846768184084229
dst_host_same_srv_rate,0.0009542173397753401
serror_rate,0.001093087483355748
logged_in,0.0011220571684363732
same_srv_rate_ratio_service,0.0015130013380198841
flag_diff_level,0.0018229631625898926
dst_host_diff_srv_rate,0.0025571446243057706
level_sum_flag,0.002574021260417711
dst_host_serror_rate,0.004708347201356644
dst_host_rerror_rate,0.005020249431455996
dst_host_srv_count,0.005466810037073627
dst_host_srv_serror_rate,0.006753286203744692
level_multiply_same_srv_rate,0.019012695240185413
dst_host_count,0.01963491032024659
count,0.04112012706745552
service,0.0796303667162438
