feature,mean_importance
rerror_rate,2.3722123308671587e-05
srv_rerror_rate,8.932845351496982e-05
diff_srv_rate,0.00015104908043507646
dst_host_srv_rerror_rate,0.00023401189032703349
srv_diff_host_rate,0.00028154927343109344
srv_serror_rate,0.00031080829113149064
same_srv_rate,0.00047307330639831337
serror_rate,0.000861193984431834
dst_host_srv_serror_rate,0.0018126869553921354
flag,0.0019358460864323402
dst_host_same_srv_rate,0.0021617510791057956
logged_in,0.0022640300466320908
dst_host_serror_rate,0.0053581026349354645
dst_host_rerror_rate,0.00539806700374187
dst_host_srv_count,0.005434248491834373
dst_host_diff_srv_rate,0.005535200980239369
dst_host_count,0.022214720716566147
count,0.023173933277322856
service,0.20873167442674384
level,0.24647213908353344
