feature,shap_importance
flag,2.554654333633989
dst_host_srv_count,1.8304263893948793
count,1.6229926471910474
service,1.5571902729473648
logged_in,1.0190433039330506
dst_host_serror_rate,0.9378809323796555
same_srv_rate,0.7882291507883021
dst_host_srv_serror_rate,0.7485785270101918
dst_host_same_srv_rate,0.7260535781524327
dst_host_rerror_rate,0.7039876009326016
dst_host_count,0.5746883506100353
srv_serror_rate,0.42958293703261996
srv_diff_host_rate,0.41516245561007276
dst_host_diff_srv_rate,0.37442574401336415
diff_srv_rate,0.2764641060072257
srv_rerror_rate,0.27424540014874926
dst_host_srv_rerror_rate,0.12327972601830031
rerror_rate,0.07482424803451254
serror_rate,0.07316595451013129
