feature,shap_importance
flag,2.3573367939040093
service,1.5989163445693035
dst_host_srv_count,1.5028337621786594
count,1.3756001559062927
dst_host_srv_serror_rate,1.030159703844647
same_srv_rate,0.8969874681538567
logged_in,0.8496633244206694
dst_host_serror_rate,0.8207105254248702
dst_host_same_srv_rate,0.7235209403223746
dst_host_rerror_rate,0.6473155207371488
dst_host_count,0.5342013758632632
srv_diff_host_rate,0.4157400288255675
dst_host_diff_srv_rate,0.35807420973811704
srv_serror_rate,0.3072954170032462
diff_srv_rate,0.2528316427591245
srv_rerror_rate,0.2335711625999227
dst_host_srv_rerror_rate,0.12642898157259871
serror_rate,0.09662497449827331
rerror_rate,0.03518293342552774
