feature,mean_importance
rerror_rate,9.581860094662609e-05
srv_serror_rate,0.00010750194228398847
srv_rerror_rate,0.00011326136904272113
dst_host_srv_rerror_rate,0.00012681263525995967
diff_srv_rate,0.00015274959924474067
srv_diff_host_rate,0.00045721823003641885
serror_rate,0.00135776851439616
same_srv_rate,0.0015568208024691098
logged_in,0.0017651003411019671
dst_host_diff_srv_rate,0.0029329339114389274
dst_host_serror_rate,0.004311595451068362
dst_host_rerror_rate,0.0048525029648897895
dst_host_srv_serror_rate,0.00638690317257668
dst_host_srv_count,0.008303074142361366
dst_host_count,0.016101133385815695
dst_host_same_srv_rate,0.03154033086538906
flag,0.0336330402456691
count,0.10337449407885653
service,0.23858486635291257
level,0.39492050373636084
