feature,mean_importance
srv_diff_host_rate,0.0004676794866109252
srv_rerror_rate,0.0005253082246003792
dst_host_srv_rerror_rate,0.0006074163303693009
rerror_rate,0.001119563302334961
dst_host_rerror_rate,0.0030342371787672184
serror_rate,0.004002072913942015
dst_host_count,0.004921183621092692
srv_serror_rate,0.005236860107711389
dst_host_serror_rate,0.011444456458130369
dst_host_srv_serror_rate,0.014061258468081114
service,0.020373036653496303
diff_srv_rate,0.031934813403698824
dst_host_srv_count,0.03431299552265179
dst_host_same_srv_rate,0.03716107173008689
count,0.04014071445083137
same_srv_rate,0.04023619187696871
dst_host_diff_srv_rate,0.05242588912074816
logged_in,0.06874926799530118
level,0.17116292637231584
flag,0.22254450752395552
