feature,mean_importance
srv_diff_host_rate,0.0
rerror_rate,4.4408920985006264e-17
srv_serror_rate,4.4408920985006264e-17
serror_rate,7.381805422919107e-05
dst_host_serror_rate,0.00024162451536298147
dst_host_srv_rerror_rate,0.001175001642811857
srv_rerror_rate,0.003084737886080419
dst_host_srv_serror_rate,0.0034476998407592164
count,0.012843367667902
dst_host_count,0.013298750714407276
dst_host_rerror_rate,0.015131556944312313
dst_host_diff_srv_rate,0.018167233499432507
dst_host_srv_count,0.021960972291607754
diff_srv_rate,0.02545805396553797
same_srv_rate,0.038242868355754404
service,0.04810121454565937
dst_host_same_srv_rate,0.06476436459768901
logged_in,0.1490794804676189
flag,0.2553097162762561
