feature,mean_importance
diff_srv_rate_diff_logged_in,-3.0243002825381098e-05
level_ratio_same_srv_rate,-2.5435342026283033e-06
same_srv_rate_ratio_level,2.1296767777085474e-06
rerror_rate,1.5947546318439023e-05
logged_in_sum_same_srv_rate,2.2786874242875736e-05
srv_rerror_rate,3.341454999922196e-05
same_srv_rate,4.582630486435948e-05
srv_serror_rate,5.997100535161514e-05
dst_host_srv_rerror_rate,0.00018591213211735391
diff_srv_rate,0.00018648742332387372
logged_in,0.00019579601862929167
serror_rate,0.0002524285517360585
srv_diff_host_rate,0.00040573617927884407
dst_host_diff_srv_rate,0.0005439412765950024
dst_host_same_srv_rate,0.0005492907664570325
level,0.0009313754729310092
dst_host_serror_rate,0.0010499023755795554
dst_host_srv_count_diff_count,0.0023026156394872744
dst_host_srv_count,0.0024023715692847144
level_sum_diff_srv_rate,0.003091679448000732
dst_host_diff_srv_rate_diff_logged_in,0.004220439921089237
diff_srv_rate_diff_level,0.005518511667357421
dst_host_rerror_rate,0.006229109001847037
dst_host_serror_rate_diff_logged_in,0.01097908932552279
flag,0.014207859043591394
dst_host_count,0.016526287845221598
count,0.029948827817449085
dst_host_srv_serror_rate,0.07311744590776922
level_multiply_same_srv_rate,0.13915802824167078
service,0.17978285095228483
