feature,mean_importance
logged_in_sum_same_srv_rate,-2.3583686089344823e-05
same_srv_rate,-1.792251062326224e-05
rerror_rate,-1.0016514833569197e-05
diff_srv_rate_diff_logged_in,-2.7082646916599605e-06
srv_serror_rate,4.93648873947268e-05
srv_rerror_rate,8.226540245393583e-05
level_ratio_same_srv_rate,0.00011291201969250943
diff_srv_rate,0.00012154204241647572
same_srv_rate_ratio_level,0.00012815571025972684
serror_rate,0.00017558107946531444
logged_in,0.00024202321233775516
dst_host_srv_rerror_rate,0.0002595516720067856
srv_diff_host_rate,0.0003328046844454779
dst_host_diff_srv_rate,0.00034133106608911525
dst_host_serror_rate_diff_logged_in,0.0003600706852227788
dst_host_same_srv_rate,0.0007251525462473754
dst_host_serror_rate,0.0008346214733228388
level,0.0008423491158328688
dst_host_srv_count_diff_count,0.0021619898206937578
dst_host_srv_count,0.002419208567326364
dst_host_diff_srv_rate_diff_logged_in,0.003593390412244371
diff_srv_rate_diff_level,0.005781586636128836
dst_host_rerror_rate,0.006199640264461607
level_sum_diff_srv_rate,0.006943429205210232
dst_host_count,0.013518105736937274
flag,0.01421889350882422
count,0.025836127451736544
service,0.1665716323360658
level_multiply_same_srv_rate,0.18651341935316845
dst_host_srv_serror_rate,0.38913337554997984
