feature,mean_importance
dst_host_srv_rerror_rate,7.734443141611145e-05
rerror_rate,8.710639072626166e-05
srv_rerror_rate,0.00013459722687814146
srv_diff_host_rate,0.0003168754999612329
diff_srv_rate,0.00037545364657979457
srv_serror_rate,0.0006419063245001629
same_srv_rate,0.0008866127599953356
serror_rate,0.0016309174298597359
logged_in,0.0016589122649191177
dst_host_diff_srv_rate,0.0027164013298618893
dst_host_srv_serror_rate,0.0030614629885236545
dst_host_serror_rate,0.004181320061350287
dst_host_srv_count,0.008360895793473395
dst_host_rerror_rate,0.010376051770850858
flag,0.017462497942068066
dst_host_same_srv_rate,0.025336940984860962
dst_host_count,0.03938790513128169
count,0.07163739747778926
service,0.26806666207988733
level,0.36253008931796893
