feature,mean_importance
rerror_rate,0.0001457860836267274
diff_srv_rate,0.00018522940036783415
srv_rerror_rate,0.00018997146844185758
srv_diff_host_rate,0.0002617070797475262
dst_host_srv_rerror_rate,0.00036262370000705835
serror_rate,0.0006095390838158895
srv_serror_rate,0.0006850587923433078
same_srv_rate,0.0015191997761114537
dst_host_serror_rate,0.0017287375302726831
dst_host_srv_serror_rate,0.003353212145604799
logged_in,0.0039505841472926
dst_host_diff_srv_rate,0.004378530766972847
dst_host_srv_count,0.0051797921039911845
dst_host_rerror_rate,0.005435273339987697
dst_host_same_srv_rate,0.0068289116423432715
flag,0.012583769133466923
count,0.02472158512128795
dst_host_count,0.05821356673563109
service,0.12548509359797805
level,0.16916317173518344
