feature,shap_importance
flag,2.6071966191065847
count,1.8439960293849365
dst_host_srv_count,1.424545025563786
service,1.2634553904294974
same_srv_rate,0.9829122854776813
logged_in,0.8833968514954694
dst_host_same_srv_rate,0.8397678772884853
dst_host_srv_serror_rate,0.5643323887165566
dst_host_rerror_rate,0.5450682023095056
diff_srv_rate,0.38670029975055303
dst_host_count,0.307734124859472
dst_host_diff_srv_rate,0.2995335045983649
srv_diff_host_rate,0.2181511402888043
dst_host_serror_rate,0.17570559595349636
srv_serror_rate,0.11426400712049953
srv_rerror_rate,0.09007788222686179
serror_rate,0.0823926061630477
dst_host_srv_rerror_rate,0.0468587175209755
rerror_rate,0.01997518613914869
