feature,shap_importance
flag,2.5639968259644155
count,1.6513373290367879
dst_host_srv_count,1.321337245026321
service,1.2695832177177346
same_srv_rate,1.1803358894730869
logged_in,0.8400409855296445
dst_host_same_srv_rate,0.7270129101827391
dst_host_srv_serror_rate,0.5811213894713507
dst_host_rerror_rate,0.5353726337239182
dst_host_count,0.38069253599957514
diff_srv_rate,0.3778495330713769
dst_host_diff_srv_rate,0.30268425076184774
dst_host_serror_rate,0.28276617028422724
srv_diff_host_rate,0.2738519746476094
srv_serror_rate,0.23662213993324271
srv_rerror_rate,0.1281467749751135
serror_rate,0.08172367258435904
dst_host_srv_rerror_rate,0.06484033321647867
rerror_rate,0.03426250625664861
