feature,shap_importance
flag,2.686890099033772
count,1.7990895123766528
dst_host_srv_count,1.4574474241703552
service,1.3836379278742237
same_srv_rate,1.0487736094318512
logged_in,0.7959239823724727
dst_host_same_srv_rate,0.7951249433224447
dst_host_rerror_rate,0.5659720698175474
diff_srv_rate,0.47914436654666714
dst_host_srv_serror_rate,0.4433104483330464
dst_host_count,0.38342622292396816
dst_host_diff_srv_rate,0.3331789719940179
dst_host_serror_rate,0.279027988572903
srv_diff_host_rate,0.2603933312655635
srv_serror_rate,0.23367136293958451
srv_rerror_rate,0.17842947294321315
dst_host_srv_rerror_rate,0.07665608136335597
serror_rate,0.04901638274339412
rerror_rate,0.04432131421458347
