feature,mean_importance
rerror_rate,8.000141452349837e-05
dst_host_srv_rerror_rate,0.0001205736726978995
srv_serror_rate,0.00012642541809324454
diff_srv_rate,0.00012678002009864302
srv_rerror_rate,0.0001969727705769613
srv_diff_host_rate,0.00025796856321289724
same_srv_rate,0.000785563182778528
logged_in,0.001325295696049568
serror_rate,0.002223492448611914
dst_host_serror_rate,0.0037558461396877754
dst_host_diff_srv_rate,0.004038751346098146
dst_host_srv_serror_rate,0.007334955736238007
flag,0.007862088981491124
dst_host_srv_count,0.00840990411044197
dst_host_rerror_rate,0.009041424428393124
dst_host_same_srv_rate,0.0167928366360847
dst_host_count,0.02069325430257666
count,0.11517308801911148
service,0.25339574127861897
level,0.3319475258985074
