feature,mean_importance
srv_serror_rate,0.00011851743539265207
rerror_rate,0.0001929385252656058
same_srv_rate,0.00025270713918294427
diff_srv_rate,0.0006702608538432582
srv_diff_host_rate,0.0012475207541415157
dst_host_srv_serror_rate,0.0016701025371885238
serror_rate,0.002156235505472469
srv_rerror_rate,0.0025785329821981355
dst_host_srv_rerror_rate,0.0037001095677238116
dst_host_serror_rate,0.008012543042447515
flag,0.01782287960287885
dst_host_same_srv_rate,0.018385566045834134
dst_host_diff_srv_rate,0.021359141194813518
logged_in,0.028050391744724686
count,0.03919619416431281
dst_host_srv_count,0.053481853530057764
dst_host_rerror_rate,0.05855697154477537
dst_host_count,0.09861827592442726
service,0.22454409381724955
