feature,mean_importance
srv_serror_rate,0.0001906465003984479
rerror_rate,0.00030257883786230717
diff_srv_rate,0.0004268099944019055
serror_rate,0.0025985991932113463
srv_diff_host_rate,0.003636845629288587
dst_host_srv_serror_rate,0.0040203618183867005
srv_rerror_rate,0.004726831569202313
dst_host_srv_rerror_rate,0.005795343226105668
dst_host_serror_rate,0.006151072868171242
same_srv_rate,0.009433920370210768
logged_in,0.012407253429813395
flag,0.014326519605396233
dst_host_diff_srv_rate,0.015256224985845331
dst_host_same_srv_rate,0.022513276547062026
dst_host_rerror_rate,0.050270656734892984
dst_host_srv_count,0.05564320884169873
dst_host_count,0.06341446718666446
count,0.0773380266596552
service,0.3518680354907738
