feature,shap_importance
service,2.488588802604991
dst_host_srv_count,2.2042493496915117
count,1.8134363930644766
flag,1.7300511909766343
dst_host_count,1.1010315167520595
logged_in,0.9988475970972495
dst_host_srv_serror_rate,0.9946077246028384
dst_host_same_srv_rate,0.9344220892835089
dst_host_serror_rate,0.9225975020349589
dst_host_rerror_rate,0.8493715084956703
same_srv_rate,0.8101147754224952
dst_host_diff_srv_rate,0.7851698609983435
srv_serror_rate,0.7654552077766195
srv_diff_host_rate,0.7170069173871513
serror_rate,0.2951328732964495
srv_rerror_rate,0.2882168993702108
dst_host_srv_rerror_rate,0.24458193754578933
rerror_rate,0.07960074800209202
diff_srv_rate,0.0671551553169549
