feature,shap_importance
service,2.5545934174572253
dst_host_srv_count,2.3705584909126585
count,1.8542840570057393
flag,1.6918271066107513
dst_host_serror_rate,1.4041381320909299
dst_host_count,1.2149947472885545
logged_in,1.1668463531961466
dst_host_same_srv_rate,0.9020305309183974
dst_host_rerror_rate,0.8425767852696056
dst_host_diff_srv_rate,0.8041711726156198
srv_diff_host_rate,0.7818437667093531
same_srv_rate,0.719824135618656
dst_host_srv_serror_rate,0.7101943998736235
srv_serror_rate,0.6415832496638861
serror_rate,0.37237118886223974
srv_rerror_rate,0.2795392087317765
dst_host_srv_rerror_rate,0.24889504590261824
diff_srv_rate,0.10743254708246311
rerror_rate,0.09988538754043225
