feature,shap_importance
dst_host_srv_count,2.0987095343110025
service,1.6642379129582958
count,1.5460019068142714
flag,1.5043260723214165
same_srv_rate,1.174054465582864
logged_in,1.065678709290643
dst_host_srv_serror_rate,0.9444046467826931
dst_host_serror_rate,0.8988797331894028
dst_host_count,0.7638251710597678
dst_host_rerror_rate,0.7376790139961825
srv_serror_rate,0.6857372421802876
dst_host_same_srv_rate,0.634984633394393
dst_host_diff_srv_rate,0.6333426675476619
srv_diff_host_rate,0.5751332865397699
diff_srv_rate,0.34418933713247757
serror_rate,0.3042307701748721
srv_rerror_rate,0.21230988759745487
dst_host_srv_rerror_rate,0.20630501050425834
rerror_rate,0.079858567816052
