feature,mean_importance
dst_host_srv_rerror_rate,3.51346692636376e-06
diff_srv_rate,7.859116810620274e-05
rerror_rate,9.693881728713993e-05
srv_diff_host_rate,0.00023999634389592733
srv_serror_rate,0.00026130101132773007
srv_rerror_rate,0.0003128354000474509
logged_in,0.0013852494294907315
same_srv_rate,0.0015616506761264297
serror_rate,0.002227082859487628
dst_host_diff_srv_rate,0.002894360687565773
dst_host_serror_rate,0.004477748275993569
dst_host_srv_count,0.005634243001033529
dst_host_srv_serror_rate,0.007336438895825031
dst_host_rerror_rate,0.009409640224951988
flag,0.01758598371858523
dst_host_same_srv_rate,0.017969569709786085
dst_host_count,0.02544184534541914
count,0.09507174323640058
service,0.24957709881755147
level,0.35000478628843645
