feature,mean_importance
srv_rerror_rate,7.369077861858684e-05
rerror_rate,9.609318436986595e-05
dst_host_srv_rerror_rate,0.00010178290107572237
diff_srv_rate,0.00021001913308585466
srv_diff_host_rate,0.00026839918116824724
srv_serror_rate,0.00042648183986942063
same_srv_rate,0.0005389377012427177
serror_rate,0.0006422820782397072
dst_host_srv_serror_rate,0.001612549886117497
dst_host_diff_srv_rate,0.0027313368055140634
dst_host_same_srv_rate,0.0028229903895041057
dst_host_serror_rate,0.005084359836461093
dst_host_srv_count,0.006399619457552295
flag,0.0065401851041305414
dst_host_rerror_rate,0.008004382468997796
logged_in,0.0166400264397853
count,0.025772033500561092
dst_host_count,0.06161247766947857
service,0.1335315254176653
level,0.23713755158515445
