feature,mean_importance
rerror_rate,-8.625421633862152e-06
same_srv_rate,3.202048770062013e-06
srv_serror_rate,3.239970728238332e-05
srv_rerror_rate,7.234922941526667e-05
level,0.00011325062153942755
flag,0.00013164397210542033
srv_diff_host_rate,0.00013551199476013144
dst_host_srv_rerror_rate,0.00014060413315369267
same_srv_rate_ratio_level,0.00015746706781882158
diff_srv_rate,0.0002486953605189388
level_sum_flag,0.00027291821637314887
level_ratio_flag,0.00027599464628323895
level_ratio_same_srv_rate,0.0003004222489827048
flag_ratio_level,0.0003860144465145784
serror_rate,0.0004882053586119218
dst_host_same_srv_rate,0.000977833451948649
level_multiply_flag,0.001582850418854375
diff_srv_rate_diff_level,0.0017818913887526148
dst_host_diff_srv_rate,0.001962699469257134
dst_host_serror_rate,0.0037370221092012873
logged_in,0.005318016492918834
dst_host_rerror_rate,0.0054716076572520565
same_srv_rate_ratio_service,0.0060313683479116
dst_host_srv_count,0.008827010596953197
flag_diff_level,0.014319139516174148
dst_host_count,0.014937353799072087
count,0.035512400710704856
service,0.13342349969054673
level_multiply_same_srv_rate,0.3676642490313339
dst_host_srv_serror_rate,0.45072737138872354
