feature,shap_importance
dst_host_srv_count,1.942516977597729
service,1.7185856165987927
flag,1.4635601700744703
count,1.4619233909173686
dst_host_srv_serror_rate,1.1367457531653222
same_srv_rate,1.1156682012516073
logged_in,1.095590147980028
dst_host_serror_rate,1.0727170542120845
dst_host_rerror_rate,0.8138508941528492
dst_host_count,0.6831803231413675
dst_host_same_srv_rate,0.674485307400878
srv_serror_rate,0.5282137459814357
srv_diff_host_rate,0.5217120697920147
dst_host_diff_srv_rate,0.3777853825669786
diff_srv_rate,0.34888649243980124
srv_rerror_rate,0.21625981332858538
dst_host_srv_rerror_rate,0.17633059572361628
serror_rate,0.087953185681917
rerror_rate,0.04807794181836818
