feature,mean_importance
rerror_rate,8.45964306712358e-05
srv_serror_rate,0.0003302590474842139
diff_srv_rate,0.0005784401202589013
serror_rate,0.0017178764796770315
dst_host_srv_serror_rate,0.001801464663578668
same_srv_rate,0.0027111686726159433
srv_diff_host_rate,0.002802815922821391
srv_rerror_rate,0.004804222615360615
dst_host_srv_rerror_rate,0.004888254133063288
flag,0.007745381614228453
dst_host_serror_rate,0.008600934994986579
logged_in,0.01004626436985368
dst_host_diff_srv_rate,0.013744960191592168
dst_host_same_srv_rate,0.019730681598576234
dst_host_rerror_rate,0.0481694996801932
dst_host_srv_count,0.05275781591819859
count,0.055395901223653274
dst_host_count,0.060448811499848466
service,0.3253046629406894
