feature,shap_importance
service,2.156290222832739
dst_host_srv_count,2.078610554982239
flag,1.7882282397049958
count,1.7101306570907864
dst_host_serror_rate,1.4305838931229158
logged_in,1.2533475565453915
same_srv_rate,1.069521448933243
dst_host_count,0.8076026965329137
dst_host_srv_serror_rate,0.7895039321407308
dst_host_rerror_rate,0.7766522154297606
dst_host_same_srv_rate,0.695585243841533
srv_diff_host_rate,0.6043092168220962
dst_host_diff_srv_rate,0.4873691203850797
srv_serror_rate,0.4810415275710687
srv_rerror_rate,0.38164769948345345
diff_srv_rate,0.28985682149331476
dst_host_srv_rerror_rate,0.24601190706058748
rerror_rate,0.14009492176770771
serror_rate,0.08976099353249828
