feature,mean_importance
srv_diff_host_rate,0.0014039814369183183
rerror_rate,0.0020182238932218793
serror_rate,0.0026620726455434244
srv_serror_rate,0.0041744139285745385
dst_host_serror_rate,0.006556676120865111
srv_rerror_rate,0.00739298525580607
dst_host_srv_serror_rate,0.007601563541396318
dst_host_srv_rerror_rate,0.008534919706477828
dst_host_rerror_rate,0.03176354454639495
same_srv_rate,0.03610201742226822
dst_host_same_srv_rate,0.03808444491871891
count,0.04507296934636661
dst_host_count,0.04624970788079163
dst_host_diff_srv_rate,0.05677486656832844
dst_host_srv_count,0.07982152265970867
diff_srv_rate,0.09402793971958126
logged_in,0.15824310757685844
service,0.16875993340860462
flag,0.20979569009998636
