feature,mean_importance
srv_serror_rate,0.00019554596993521628
diff_srv_rate,0.0003414120030772523
rerror_rate,0.0003594693730933227
serror_rate,0.0005003079045540218
same_srv_rate,0.001973051854949493
dst_host_srv_serror_rate,0.002008879169931897
srv_diff_host_rate,0.003264163360169824
dst_host_srv_rerror_rate,0.004225626930571364
srv_rerror_rate,0.004370125241063586
dst_host_serror_rate,0.008437141885728007
logged_in,0.010782632476573482
dst_host_diff_srv_rate,0.01344683265491036
dst_host_same_srv_rate,0.03899573344874152
flag,0.04222515720099627
dst_host_rerror_rate,0.04951160816225619
count,0.06117435073033607
dst_host_count,0.06463741438514127
dst_host_srv_count,0.07422011672161466
service,0.34029135610724526
