feature,mean_importance
rerror_rate,5.5783308853538106e-05
srv_rerror_rate,0.00014802902734768162
dst_host_srv_rerror_rate,0.00022878000933559858
serror_rate,0.0003200021485603128
srv_diff_host_rate,0.00035664641810390465
srv_serror_rate,0.00036991881837575085
diff_srv_rate,0.00039611912030552943
same_srv_rate,0.0007003569157508147
dst_host_serror_rate,0.0014802560964367125
dst_host_srv_count,0.004123817774842202
dst_host_same_srv_rate,0.006423681190280202
dst_host_srv_serror_rate,0.007089305244478625
dst_host_rerror_rate,0.007439913044853991
dst_host_diff_srv_rate,0.00768171659886448
logged_in,0.00882282588973063
flag,0.014388084725909814
dst_host_count,0.021373741090850013
count,0.03727270800860988
service,0.09879137657046053
level,0.18227960782419922
