feature,mean_importance
srv_serror_rate,5.993623746884773e-05
rerror_rate,0.00010438046101209978
diff_srv_rate,0.00038120289528363225
serror_rate,0.002742550820395976
dst_host_srv_serror_rate,0.0030452648313056335
same_srv_rate,0.0032701050264376972
dst_host_srv_rerror_rate,0.003405496378111714
srv_diff_host_rate,0.0034695769616567306
srv_rerror_rate,0.00539812927048113
dst_host_serror_rate,0.008608230507022351
logged_in,0.012618361294075073
dst_host_diff_srv_rate,0.013354906351746002
flag,0.03283624658256626
dst_host_same_srv_rate,0.03898911764612141
dst_host_rerror_rate,0.05419722468728698
count,0.06099702431632672
dst_host_srv_count,0.06853487085145595
dst_host_count,0.0717452527563986
service,0.3318788618546038
