feature,mean_importance
rerror_rate,0.00025466814331689643
srv_serror_rate,0.0004432716723202664
diff_srv_rate,0.0005003000861043355
serror_rate,0.0018998382850524006
same_srv_rate,0.0022989036518765143
dst_host_srv_rerror_rate,0.003259380576889295
dst_host_srv_serror_rate,0.003505390868905152
srv_diff_host_rate,0.004038709518866303
srv_rerror_rate,0.004813807707573076
dst_host_serror_rate,0.006455421752727108
logged_in,0.00925005462846961
dst_host_diff_srv_rate,0.013699999607517818
dst_host_same_srv_rate,0.030249332758876923
dst_host_count,0.050356403192423974
flag,0.050578919717272096
dst_host_rerror_rate,0.05962094519795167
count,0.06061393270994956
dst_host_srv_count,0.06249929828069243
service,0.312483968879847
